plotID,nlcdClass,collectDate,plotIDeventID,sampleID,subsampleID,taxonID.y,individualCount
TALL_009,evergreenForest,2018-09-05T00:00:00Z,TALL_009 TALL.2018.34,TALL_009.W.20180905,l/M16YIQdhkqn3jvos9LY3q4b6nUOIWhWPJIViTUlpc=,ANIHAP,1
TALL_009,evergreenForest,2018-09-05T00:00:00Z,TALL_009 TALL.2018.34,TALL_009.W.20180905,l/M16YIQdhkqn3jvos9LY1H89uEfkOqDDliotZXLMOo=,HARPEN,1
TALL_005,mixedForest,2018-09-05T00:00:00Z,TALL_005 TALL.2018.34,TALL_005.W.20180905,t0MQRG9cttlCSd4GJsiBE18ptN6XQVUNkMtH3LE1gq8=,PASDEP,2
TALL_005,mixedForest,2018-09-05T00:00:00Z,TALL_005 TALL.2018.34,TALL_005.W.20180905,t0MQRG9cttlCSd4GJsiBE18ptN6XQVUNkMtH3LE1gq8=,PASDEP,2
TALL_008,deciduousForest,2018-09-05T00:00:00Z,TALL_008 TALL.2018.34,TALL_008.S.20180905,ohyOCuNZZNEZJ4yATi7lzCfrhFEGGHULWkSxGcV4Lkc=,CYCCON2,1
TALL_013,evergreenForest,2018-09-05T00:00:00Z,TALL_013 TALL.2018.34,TALL_013.W.20180905,636VT4a85rAweET0d3DXwIqatvr1p62ZO6/1J1XN9zA=,CYCFRE,1
TALL_006,evergreenForest,2018-09-05T00:00:00Z,TALL_006 TALL.2018.34,TALL_006.S.20180905,GF+klScYxlNodtUSRfk6AXa3pO/FxeNSY3M4MsH3phA=,DICDIL5,1
TALL_003,mixedForest,2018-09-05T00:00:00Z,TALL_003 TALL.2018.34,TALL_003.S.20180905,M7Kgwa5WKWpUc/x8/e/x0xD99npmx0pBTJrp1bHcFek=,SELOPA,1
TALL_005,mixedForest,2018-09-05T00:00:00Z,TALL_005 TALL.2018.34,TALL_005.E.20180905,t0MQRG9cttk8lWCQ0pFfdSN81ZJicZRzkHYS+TEbCsw=,TETCAR2,1
TALL_004,evergreenForest,2018-09-05T00:00:00Z,TALL_004 TALL.2018.34,TALL_004.W.20180905,Qa/aVRg+qTP8FNDodd9HjpmCtHHA/Y/I2siimXJ21wU=,DICDIL5,1
TALL_001,deciduousForest,2018-09-19T00:00:00Z,TALL_001 TALL.2018.36,TALL_001.S.20180919,oBD9lvhf20mqUj2MSzUA+UhpfKbLaqv7Q84RjfKTrBA=,CYCCON2,1
TALL_009,evergreenForest,2018-09-19T00:00:00Z,TALL_009 TALL.2018.36,TALL_009.W.20180919,l/M16YIQdhkqn3jvos9LY7ebhtJO7DtE/jr3DhuYpxo=,ANIHAP,1
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.E.20180919,dCnpKCfrHjMLUq0KTIn2noPhrYR3nXfa9E4hEUP49rM=,CYCCON2,4
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.E.20180919,dCnpKCfrHjMLUq0KTIn2noPhrYR3nXfa9E4hEUP49rM=,CYCCON2,4
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.E.20180919,dCnpKCfrHjMLUq0KTIn2noPhrYR3nXfa9E4hEUP49rM=,CYCCON2,4
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.E.20180919,dCnpKCfrHjMLUq0KTIn2noPhrYR3nXfa9E4hEUP49rM=,CYCCON2,4
TALL_006,evergreenForest,2018-09-19T00:00:00Z,TALL_006 TALL.2018.36,TALL_006.S.20180919,GF+klScYxlNodtUSRfk6AXhzj3EbWU7lmfNezgKQssc=,CYCFRE,1
TALL_006,evergreenForest,2018-09-19T00:00:00Z,TALL_006 TALL.2018.36,TALL_006.S.20180919,GF+klScYxlNodtUSRfk6AarqDc0WqlZAaBJI69poOpw=,LOXCRE,1
TALL_008,deciduousForest,2018-09-19T00:00:00Z,TALL_008 TALL.2018.36,TALL_008.S.20180919,ohyOCuNZZNEZJ4yATi7lzD9WrA3eeVnsc/Xuy7DKTvk=,CYCCON2,2
TALL_008,deciduousForest,2018-09-19T00:00:00Z,TALL_008 TALL.2018.36,TALL_008.S.20180919,ohyOCuNZZNEZJ4yATi7lzD9WrA3eeVnsc/Xuy7DKTvk=,CYCCON2,2
TALL_002,mixedForest,2018-09-19T00:00:00Z,TALL_002 TALL.2018.36,TALL_002.W.20180919,GD+N/FshctwvNDvieo3BHh4oXzwlmefxspaK8NuKlIU=,CYCCON2,1
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.W.20180919,dCnpKCfrHjNHHVd7w3Zkt30RoisnHsQHLmXL2LrsqZk=,CYCCON2,3
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.W.20180919,dCnpKCfrHjNHHVd7w3Zkt30RoisnHsQHLmXL2LrsqZk=,CYCCON2,3
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.W.20180919,dCnpKCfrHjNHHVd7w3Zkt30RoisnHsQHLmXL2LrsqZk=,CYCCON2,3
TALL_007,deciduousForest,2018-09-19T00:00:00Z,TALL_007 TALL.2018.36,TALL_007.S.20180919,dCnpKCfrHjMO2J8057ACF/eepb+jOeOQMxr1rZidGEs=,CYCCON2,1
TALL_008,deciduousForest,2018-09-19T00:00:00Z,TALL_008 TALL.2018.36,TALL_008.W.20180919,ohyOCuNZZNEEwIFbdxujX6dwE9wCeprX0eslLLodWZs=,CYCCON2,1
TALL_001,deciduousForest,2019-04-03T00:00:00Z,TALL_001 TALL.2019.12,TALL_001.W.20190403,oBD9lvhf20lK0BJ8SRxBYwJz+3p1GjcKBx6sxR4+AfM=,CYCCON2,2
TALL_001,deciduousForest,2019-04-03T00:00:00Z,TALL_001 TALL.2019.12,TALL_001.W.20190403,oBD9lvhf20lK0BJ8SRxBYwJz+3p1GjcKBx6sxR4+AfM=,CYCCON2,2
TALL_009,evergreenForest,2019-04-03T00:00:00Z,TALL_009 TALL.2019.12,TALL_009.W.20190403,l/M16YIQdhkEpnkq4ktsXOsQiu1yA2Vn/0U24nzC4hE=,ELAGRA,1
TALL_009,evergreenForest,2019-04-03T00:00:00Z,TALL_009 TALL.2019.12,TALL_009.W.20190403,l/M16YIQdhkEpnkq4ktsXOcuDA74jhKlg/h5Q7iEhsQ=,PTEOPH,1
TALL_007,deciduousForest,2019-04-03T00:00:00Z,TALL_007 TALL.2019.12,TALL_007.E.20190403,dCnpKCfrHjNwIUF4WPX/TX0tlmybFvvGvK1tiC3ypv4=,CYCCON2,3
TALL_007,deciduousForest,2019-04-03T00:00:00Z,TALL_007 TALL.2019.12,TALL_007.E.20190403,dCnpKCfrHjNwIUF4WPX/TX0tlmybFvvGvK1tiC3ypv4=,CYCCON2,3
TALL_007,deciduousForest,2019-04-03T00:00:00Z,TALL_007 TALL.2019.12,TALL_007.E.20190403,dCnpKCfrHjNwIUF4WPX/TX0tlmybFvvGvK1tiC3ypv4=,CYCCON2,3
TALL_003,mixedForest,2019-04-03T00:00:00Z,TALL_003 TALL.2019.12,TALL_003.E.20190403,M7Kgwa5WKWpZd/pojoaVEkxnqWav36qeHp/4a1Sn+XI=,PTEOPH,1
TALL_003,mixedForest,2019-04-03T00:00:00Z,TALL_003 TALL.2019.12,TALL_003.E.20190403,M7Kgwa5WKWpZd/pojoaVEprVbxEW+PkzRNmQ6BUaUEc=,CYCCON2,1
TALL_008,deciduousForest,2019-04-03T00:00:00Z,TALL_008 TALL.2019.12,TALL_008.S.20190403,ohyOCuNZZNFI3FBBP2lqZdWw/SzlY1aYUoIa3D68UGw=,PTEOPH,1
TALL_003,mixedForest,2019-04-03T00:00:00Z,TALL_003 TALL.2019.12,TALL_003.S.20190403,M7Kgwa5WKWpti8dOSI3IeJ9QpsYMjNDO4X2fI9wh+nc=,AGOCON,1
TALL_004,evergreenForest,2019-04-03T00:00:00Z,TALL_004 TALL.2019.12,TALL_004.S.20190403,Qa/aVRg+qTODfoy1we/oLVddCOwIDepD4V2sl1K+FNI=,CYCCON2,1
TALL_002,mixedForest,2019-04-03T00:00:00Z,TALL_002 TALL.2019.12,TALL_002.E.20190403,GD+N/FshctwdaQmXYuu18h5tN9Max/0H7Nl9vDM/e+M=,CYCCON2,1
TALL_009,evergreenForest,2019-04-17T00:00:00Z,TALL_009 TALL.2019.14,TALL_009.S.20190417,l/M16YIQdhmMU38NaTeq2uPJIGwBXuYigrmXXlMkCvU=,CYCCON2,1
TALL_001,deciduousForest,2019-04-17T00:00:00Z,TALL_001 TALL.2019.14,TALL_001.E.20190417,oBD9lvhf20kpk2gDuhTcfLqRo0Qx/30CBuFe+EUQGd0=,CYCCON2,1
TALL_002,mixedForest,2019-04-17T00:00:00Z,TALL_002 TALL.2019.14,TALL_002.W.20190417,GD+N/FshctxUKSeIv9gaVZUeZXc1aDrGFev29RVbY64=,CYCCON2,1
TALL_003,mixedForest,2019-04-17T00:00:00Z,TALL_003 TALL.2019.14,TALL_003.S.20190417,M7Kgwa5WKWpti8dOSI3IeGUEi6su+tZBB5aZS9d0Os0=,ANIMER2,1
TALL_003,mixedForest,2019-04-17T00:00:00Z,TALL_003 TALL.2019.14,TALL_003.S.20190417,M7Kgwa5WKWpti8dOSI3IeFnoEzE3UBLyfPO7mbUIoFo=,AGOCON,1
TALL_009,evergreenForest,2019-04-17T00:00:00Z,TALL_009 TALL.2019.14,TALL_009.W.20190417,l/M16YIQdhkEpnkq4ktsXN5fVNe1zSg7/ps0TwkI1vk=,SELSP2,1
TALL_009,evergreenForest,2019-04-17T00:00:00Z,TALL_009 TALL.2019.14,TALL_009.W.20190417,l/M16YIQdhkEpnkq4ktsXEJLSnhmbFcyZMdk7oUo/54=,AGOCON,1
TALL_001,deciduousForest,2019-04-17T00:00:00Z,TALL_001 TALL.2019.14,TALL_001.S.20190417,oBD9lvhf20nSdQr5CF4wc7/LEegMKqty4dAdFXbrZC8=,CYCCON2,1
TALL_001,deciduousForest,2019-04-17T00:00:00Z,TALL_001 TALL.2019.14,TALL_001.S.20190417,oBD9lvhf20nSdQr5CF4wc9ocigfFyls0FYHuv9jdtuQ=,DICAMB,1
TALL_007,deciduousForest,2019-04-17T00:00:00Z,TALL_007 TALL.2019.14,TALL_007.E.20190417,dCnpKCfrHjNwIUF4WPX/TSIueUNg3b28m+J2loBuCJU=,CYCCON2,2
TALL_007,deciduousForest,2019-04-17T00:00:00Z,TALL_007 TALL.2019.14,TALL_007.E.20190417,dCnpKCfrHjNwIUF4WPX/TSIueUNg3b28m+J2loBuCJU=,CYCCON2,2
TALL_003,mixedForest,2019-04-17T00:00:00Z,TALL_003 TALL.2019.14,TALL_003.W.20190417,M7Kgwa5WKWr0MScX+1tQ185MClPtRsnN0sd1Xli6Coo=,ANIHAP,1
TALL_008,deciduousForest,2019-05-01T00:00:00Z,TALL_008 TALL.2019.16,TALL_008.S.20190501,ohyOCuNZZNFI3FBBP2lqZfDijDxaKH7aDrMUWA0teNs=,CYCCON2,1
TALL_007,deciduousForest,2019-05-01T00:00:00Z,TALL_007 TALL.2019.16,TALL_007.W.20190501,dCnpKCfrHjPff2Df/9uI5pPxspNNofgK992lgBrAM38=,DICPOL,1
TALL_009,evergreenForest,2019-05-01T00:00:00Z,TALL_009 TALL.2019.16,TALL_009.W.20190501,l/M16YIQdhkEpnkq4ktsXNu5nRKAf3iS4gGiX0EVIUQ=,ELAGRA,1
TALL_005,mixedForest,2019-05-01T00:00:00Z,TALL_005 TALL.2019.16,TALL_005.W.20190501,t0MQRG9cttlYjVeP/oY/6o3dGgcXfrCNBklcCc4PCZ4=,CYCCON2,1
TALL_007,deciduousForest,2019-05-01T00:00:00Z,TALL_007 TALL.2019.16,TALL_007.E.20190501,dCnpKCfrHjNwIUF4WPX/TQw+FtHuWaEdg9ksuf3Umys=,DICDIL5,3
TALL_007,deciduousForest,2019-05-01T00:00:00Z,TALL_007 TALL.2019.16,TALL_007.E.20190501,dCnpKCfrHjNwIUF4WPX/TQw+FtHuWaEdg9ksuf3Umys=,DICDIL5,3
TALL_007,deciduousForest,2019-05-01T00:00:00Z,TALL_007 TALL.2019.16,TALL_007.E.20190501,dCnpKCfrHjNwIUF4WPX/TQw+FtHuWaEdg9ksuf3Umys=,DICDIL5,3
TALL_007,deciduousForest,2019-05-01T00:00:00Z,TALL_007 TALL.2019.16,TALL_007.E.20190501,dCnpKCfrHjNwIUF4WPX/TdK11JUggZdok7Wpu1paz7Q=,CYCCON2,2
TALL_007,deciduousForest,2019-05-01T00:00:00Z,TALL_007 TALL.2019.16,TALL_007.E.20190501,dCnpKCfrHjNwIUF4WPX/TdK11JUggZdok7Wpu1paz7Q=,CYCCON2,2
TALL_004,evergreenForest,2019-05-01T00:00:00Z,TALL_004 TALL.2019.16,TALL_004.E.20190501,Qa/aVRg+qTMKaXLMXXXVqvD+f3WAGGji5v02O23JyJI=,CYCCON2,1
TALL_002,mixedForest,2019-05-01T00:00:00Z,TALL_002 TALL.2019.16,TALL_002.E.20190501,GD+N/FshctwdaQmXYuu18kqooVvrAF/0roBcQkpeAq4=,CYCCON2,1
TALL_002,mixedForest,2019-05-01T00:00:00Z,TALL_002 TALL.2019.16,TALL_002.E.20190501,GD+N/FshctwdaQmXYuu18rbqWueFsFLTg4Uyg0aaH2c=,DICPOL,1
TALL_009,evergreenForest,2019-05-01T00:00:00Z,TALL_009 TALL.2019.16,TALL_009.S.20190501,l/M16YIQdhmMU38NaTeq2rVZ4+JspHt8K9uK7Qp0x9A=,TETINT,1
TALL_009,evergreenForest,2019-05-15T00:00:00Z,TALL_009 TALL.2019.18,TALL_009.W.20190515,l/M16YIQdhkEpnkq4ktsXKSg+D8mXzI9sIvxyGVQW/o=,ANIHAP,1
TALL_009,evergreenForest,2019-05-15T00:00:00Z,TALL_009 TALL.2019.18,TALL_009.W.20190515,l/M16YIQdhkEpnkq4ktsXOiGYL7cfapi97CPsuQZ3Tg=,ELAGRA,1
TALL_009,evergreenForest,2019-05-15T00:00:00Z,TALL_009 TALL.2019.18,TALL_009.W.20190515,l/M16YIQdhkEpnkq4ktsXDJ1JVpjMSw80Gdn+aW8xCc=,TETINT,1
TALL_003,mixedForest,2019-05-15T00:00:00Z,TALL_003 TALL.2019.18,TALL_003.S.20190515,M7Kgwa5WKWpti8dOSI3IeJfcBk2DS2159QRI7fA6/XE=,SELOPA,1
TALL_005,mixedForest,2019-05-15T00:00:00Z,TALL_005 TALL.2019.18,TALL_005.W.20190515,t0MQRG9cttlYjVeP/oY/6iP5uKI1ggJyWKuOHp9mdG4=,CARSYL,1
TALL_005,mixedForest,2019-05-15T00:00:00Z,TALL_005 TALL.2019.18,TALL_005.W.20190515,t0MQRG9cttlYjVeP/oY/6lKkVbyO5zHsikIPNtAay0o=,SELOPA,1
TALL_007,deciduousForest,2019-05-15T00:00:00Z,TALL_007 TALL.2019.18,TALL_007.E.20190515,dCnpKCfrHjNwIUF4WPX/TR56fSABkptvS3q01UjvO+g=,DICDIL5,1
TALL_007,deciduousForest,2019-05-15T00:00:00Z,TALL_007 TALL.2019.18,TALL_007.E.20190515,dCnpKCfrHjNwIUF4WPX/TZx8yxpz0OasPWAYKpIrtv8=,CYCCON2,2
TALL_007,deciduousForest,2019-05-15T00:00:00Z,TALL_007 TALL.2019.18,TALL_007.E.20190515,dCnpKCfrHjNwIUF4WPX/TZx8yxpz0OasPWAYKpIrtv8=,CYCCON2,2
TALL_001,deciduousForest,2019-05-15T00:00:00Z,TALL_001 TALL.2019.18,TALL_001.S.20190515,oBD9lvhf20nSdQr5CF4wc9Sth9nOc9mrBk3tGKVDCVY=,SPHSTE1,1
TALL_009,evergreenForest,2019-05-15T00:00:00Z,TALL_009 TALL.2019.18,TALL_009.S.20190515,l/M16YIQdhmMU38NaTeq2iPkqRiEKtZfM70AtOwItFs=,ANIHAP,1
TALL_004,evergreenForest,2019-05-15T00:00:00Z,TALL_004 TALL.2019.18,TALL_004.S.20190515,Qa/aVRg+qTODfoy1we/oLYgfaqGbZWEaVmAQBc6lPXE=,CYCCON2,1
TALL_008,deciduousForest,2019-05-15T00:00:00Z,TALL_008 TALL.2019.18,TALL_008.W.20190515,ohyOCuNZZNGtDPqUIoVF4H4GemkWcvYwLeRYqbXKHDM=,CYCCON2,1
TALL_008,deciduousForest,2019-05-15T00:00:00Z,TALL_008 TALL.2019.18,TALL_008.E.20190515,ohyOCuNZZNHsFypc0lcv5SZOu0rnZjGicMBdCqrf2J0=,PASPUN,1
TALL_007,deciduousForest,2019-05-15T00:00:00Z,TALL_007 TALL.2019.18,TALL_007.S.20190515,dCnpKCfrHjNQ9u1EB8F6Q9pQGVq9caqP3vj6Hi3CM3o=,SCAUNI1,1
TALL_003,mixedForest,2019-05-15T00:00:00Z,TALL_003 TALL.2019.18,TALL_003.E.20190515,M7Kgwa5WKWpZd/pojoaVEhakXyoprbwfvZGX3FAhhfQ=,SELSP2,1
TALL_002,mixedForest,2019-05-15T00:00:00Z,TALL_002 TALL.2019.18,TALL_002.S.20190515,GD+N/FshctwLstpJ1IhRECaqLdo4Bh3q9YNldjoB1vk=,CYCCON2,1
TALL_006,evergreenForest,2019-05-15T00:00:00Z,TALL_006 TALL.2019.18,TALL_006.S.20190515,GF+klScYxlO3bOi8Z+ggLb38THqWmGcqdB5qXIjsmB0=,CYCFRE,1
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.E.20190529,l/M16YIQdhnLd3g19KL/z7y82TrhlDoGRBQwrFKzDl4=,CARSYL,1
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.E.20190529,l/M16YIQdhnLd3g19KL/zy+XQ2awcrKlcsQYLpEZC5U=,SELOPA,1
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.S.20190529,l/M16YIQdhmMU38NaTeq2gdaa3ubR+hJqhGKGXEUcOc=,SELOPA,1
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.W.20190529,l/M16YIQdhkEpnkq4ktsXMg7c2X2YN8HH+DxWfprwZE=,ANIHAP,3
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.W.20190529,l/M16YIQdhkEpnkq4ktsXMg7c2X2YN8HH+DxWfprwZE=,ANIHAP,3
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.W.20190529,l/M16YIQdhkEpnkq4ktsXMg7c2X2YN8HH+DxWfprwZE=,ANIHAP,3
TALL_009,evergreenForest,2019-05-29T00:00:00Z,TALL_009 TALL.2019.20,TALL_009.W.20190529,l/M16YIQdhkEpnkq4ktsXNTH4FaQ9Q6GLETtf/EnjTc=,ELAGRA,1
TALL_004,evergreenForest,2019-05-29T00:00:00Z,TALL_004 TALL.2019.20,TALL_004.W.20190529,Qa/aVRg+qTPJUv/a3z/gTwQSq4aNPYWSMYzh3yl1be8=,CYCCON2,1
TALL_004,evergreenForest,2019-05-29T00:00:00Z,TALL_004 TALL.2019.20,TALL_004.S.20190529,Qa/aVRg+qTODfoy1we/oLZufGKa7n/gZ5V6sdX5J/8Y=,CYCCON2,3
TALL_004,evergreenForest,2019-05-29T00:00:00Z,TALL_004 TALL.2019.20,TALL_004.S.20190529,Qa/aVRg+qTODfoy1we/oLZufGKa7n/gZ5V6sdX5J/8Y=,CYCCON2,3
TALL_004,evergreenForest,2019-05-29T00:00:00Z,TALL_004 TALL.2019.20,TALL_004.S.20190529,Qa/aVRg+qTODfoy1we/oLZufGKa7n/gZ5V6sdX5J/8Y=,CYCCON2,3
TALL_007,deciduousForest,2019-05-29T00:00:00Z,TALL_007 TALL.2019.20,TALL_007.E.20190529,dCnpKCfrHjNwIUF4WPX/TTHsmqYTxXQ4/wUMk6F5QEs=,CYCCON2,1
TALL_008,deciduousForest,2019-05-29T00:00:00Z,TALL_008 TALL.2019.20,TALL_008.S.20190529,ohyOCuNZZNFI3FBBP2lqZc/Z7ISQP0RNW63RUFWW0tc=,CARSYL,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.S.20190529,M7Kgwa5WKWpti8dOSI3IeMb97iT7ldV4VXRWuNHCwN4=,AGOCON,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.S.20190529,M7Kgwa5WKWpti8dOSI3IeF3y4IDK7Of9FRPCbrkgl9c=,SELCON2,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.S.20190529,M7Kgwa5WKWpti8dOSI3IeO3uhZ8oe6TZ8O6W7jG9kws=,ACUTES,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.S.20190529,M7Kgwa5WKWpti8dOSI3IeN/Vjno12dr0su+3YBc8+Ak=,SELOPA,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.S.20190529,M7Kgwa5WKWpti8dOSI3IeD4XcXNwwoadi+Hlf5OgP84=,TETINT,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.S.20190529,M7Kgwa5WKWpti8dOSI3IeMR/IPMs+XczHPTFMV9sLdU=,SELFAT,1
TALL_003,mixedForest,2019-05-29T00:00:00Z,TALL_003 TALL.2019.20,TALL_003.E.20190529,M7Kgwa5WKWpZd/pojoaVEnYENaMMAmUM2qn6AsIgKso=,ANIHAP,1
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.S.20190612,M7Kgwa5WKWpti8dOSI3IeMJ5FmmxQmRxSMIZSUbJcI0=,ANIHAP,1
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.S.20190612,M7Kgwa5WKWpti8dOSI3IeMXHGTPt0Jvg4nGMsplJJKs=,SELOPA,2
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.S.20190612,M7Kgwa5WKWpti8dOSI3IeMXHGTPt0Jvg4nGMsplJJKs=,SELOPA,2
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.S.20190612,M7Kgwa5WKWpti8dOSI3IeOPpdeOMEyPDkaY/YKpU1jo=,ACUTES,1
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.S.20190612,M7Kgwa5WKWpti8dOSI3IeOn8DzLKtGfuSVcUIV5qGyw=,TETINT,1
TALL_009,evergreenForest,2019-06-12T00:00:00Z,TALL_009 TALL.2019.22,TALL_009.W.20190612,l/M16YIQdhkEpnkq4ktsXNXQVckW9MrggYTExH8XMQE=,ANIHAP,1
TALL_004,evergreenForest,2019-06-12T00:00:00Z,TALL_004 TALL.2019.22,TALL_004.S.20190612,Qa/aVRg+qTODfoy1we/oLc4iRmW+IPNI8yXSboAS4w0=,PTEOPH,1
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.E.20190612,dCnpKCfrHjNwIUF4WPX/TRky2ERYQC2IIopMY9LwPJo=,CYLUNI,2
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.E.20190612,dCnpKCfrHjNwIUF4WPX/TRky2ERYQC2IIopMY9LwPJo=,CYLUNI,2
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.E.20190612,dCnpKCfrHjNwIUF4WPX/TQ7MF/4jdYXTwrqVgpkydVY=,DICDIL5,1
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.E.20190612,dCnpKCfrHjNwIUF4WPX/TZO/cGpzhbxowTv3cnWMzd4=,CYCFRE,2
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.E.20190612,dCnpKCfrHjNwIUF4WPX/TZO/cGpzhbxowTv3cnWMzd4=,CYCFRE,2
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.E.20190612,dCnpKCfrHjNwIUF4WPX/TS5F1Af+y6F2KsDcSPms/dY=,CYCCON2,1
TALL_002,mixedForest,2019-06-12T00:00:00Z,TALL_002 TALL.2019.22,TALL_002.S.20190612,GD+N/FshctwLstpJ1IhREEpLdPlNNpF/OZbvtuB419U=,CYCCON2,1
TALL_013,evergreenForest,2019-06-12T00:00:00Z,TALL_013 TALL.2019.22,TALL_013.S.20190612,636VT4a85rAMYtIXRpNAocEvqSk2CrHIRXy8TUAphy4=,NOTNOV,1
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.W.20190612,M7Kgwa5WKWr0MScX+1tQ13f3MCqpEfttwG43hr185FE=,ANIHAP,1
TALL_005,mixedForest,2019-06-12T00:00:00Z,TALL_005 TALL.2019.22,TALL_005.S.20190612,t0MQRG9cttkFQa/K40/j1Bw+N/hfgV+YFPKu6sYGtr4=,ANIMER2,1
TALL_007,deciduousForest,2019-06-12T00:00:00Z,TALL_007 TALL.2019.22,TALL_007.W.20190612,dCnpKCfrHjPff2Df/9uI5u7wTl/3kePZIeA+qgdBud4=,CYCCON2,1
TALL_003,mixedForest,2019-06-12T00:00:00Z,TALL_003 TALL.2019.22,TALL_003.E.20190612,M7Kgwa5WKWpZd/pojoaVEqh2y9XbyDDuBnVKS+Jl0dk=,SELOPA,1
TALL_006,evergreenForest,2019-06-12T00:00:00Z,TALL_006 TALL.2019.22,TALL_006.S.20190612,GF+klScYxlO3bOi8Z+ggLdsufQiBkILfHQq+YlqSjbM=,SCAUNI1,1
TALL_004,evergreenForest,2019-06-26T00:00:00Z,TALL_004 TALL.2019.24,TALL_004.S.20190626,Qa/aVRg+qTODfoy1we/oLQ7/bLW6AXjtU0cmWJpuB7Y=,PASDEP,1
TALL_013,evergreenForest,2019-06-26T00:00:00Z,TALL_013 TALL.2019.24,TALL_013.W.20190626,636VT4a85rDnhoeSiFbZ9L5s/MtB2WLPsW+fKiaGmKg=,CYCCON2,2
TALL_013,evergreenForest,2019-06-26T00:00:00Z,TALL_013 TALL.2019.24,TALL_013.W.20190626,636VT4a85rDnhoeSiFbZ9L5s/MtB2WLPsW+fKiaGmKg=,CYCCON2,2
TALL_001,deciduousForest,2019-06-26T00:00:00Z,TALL_001 TALL.2019.24,TALL_001.E.20190626,oBD9lvhf20kpk2gDuhTcfFFrWIe5NlPmNrQSqJ++a6I=,CYCCON2,1
TALL_006,evergreenForest,2019-06-26T00:00:00Z,TALL_006 TALL.2019.24,TALL_006.S.20190626,GF+klScYxlO3bOi8Z+ggLcdBiohTpWBkeZqkgfA8GR8=,CYCFRE,1
TALL_006,evergreenForest,2019-06-26T00:00:00Z,TALL_006 TALL.2019.24,TALL_006.S.20190626,GF+klScYxlO3bOi8Z+ggLXYJbM65SLWN9ID0vWxWmUw=,CYLUNI,1
TALL_006,evergreenForest,2019-06-26T00:00:00Z,TALL_006 TALL.2019.24,TALL_006.S.20190626,GF+klScYxlO3bOi8Z+ggLdY34nGSfF+jmnvdjNNgxWU=,CYCCON2,1
TALL_009,evergreenForest,2019-06-26T00:00:00Z,TALL_009 TALL.2019.24,TALL_009.S.20190626,l/M16YIQdhmMU38NaTeq2kipw8RUbnsoV/cV4O17kR8=,ANIHAP,1
